,conv_type,it,node,t,pred
13637,gin,0,1167,0.27454909682273865,0.21711477637290955
13638,gin,0,1167,0.27655312418937683,0.21525859832763672
13639,gin,0,1167,0.2785571217536926,0.2132606953382492
13640,gin,0,1167,0.2805611193180084,0.21126137673854828
13641,gin,0,1167,0.2825651466846466,0.20908986032009125
13642,gin,0,1167,0.2845691442489624,0.2068236619234085
13643,gin,0,1167,0.2865731418132782,0.20446591079235077
13644,gin,0,1167,0.2885771691799164,0.2020232081413269
13645,gin,0,1167,0.2905811667442322,0.19976742565631866
13646,gin,0,1167,0.29258519411087036,0.19681374728679657
13647,gin,0,1167,0.29458919167518616,0.1938205063343048
13648,gin,0,1167,0.29659318923950195,0.19079022109508514
13649,gin,0,1167,0.29859721660614014,0.18790841102600098
13650,gin,0,1167,0.30060121417045593,0.18508435785770416
13651,gin,0,1167,0.30260521173477173,0.1822989284992218
13652,gin,0,1167,0.3046092092990875,0.17942345142364502
13653,gin,0,1167,0.3066132068634033,0.17625989019870758
13654,gin,0,1167,0.3086172342300415,0.17350880801677704
13655,gin,0,1167,0.3106212317943573,0.17080584168434143
13656,gin,0,1167,0.3126252293586731,0.16785874962806702
13657,gin,0,1167,0.3146292567253113,0.16470065712928772
13658,gin,0,1167,0.3166332542896271,0.16166158020496368
13659,gin,0,1167,0.31863725185394287,0.1590532660484314
13660,gin,0,1167,0.32064127922058105,0.1564847081899643
13661,gin,0,1167,0.32264527678489685,0.15338318049907684
13662,gin,0,1167,0.32464930415153503,0.15045252442359924
13663,gin,0,1167,0.32665330171585083,0.14745713770389557
13664,gin,0,1167,0.3286572992801666,0.1442558616399765
13665,gin,0,1167,0.3306613266468048,0.14107556641101837
13666,gin,0,1167,0.3326653242111206,0.13802580535411835
13667,gin,0,1167,0.3346693217754364,0.13504667580127716
13668,gin,0,1167,0.3366733491420746,0.13199284672737122
13669,gin,0,1167,0.3386773467063904,0.12899251282215118
13670,gin,0,1167,0.34068137407302856,0.12567132711410522
13671,gin,0,1167,0.34268537163734436,0.12245583534240723
13672,gin,0,1167,0.34468936920166016,0.11962196230888367
13673,gin,0,1167,0.34669339656829834,0.11693663895130157
13674,gin,0,1167,0.34869739413261414,0.11438577622175217
13675,gin,0,1167,0.35070139169692993,0.11172721534967422
13676,gin,0,1167,0.3527054190635681,0.10926564782857895
13677,gin,0,1167,0.3547094166278839,0.10698056221008301
13678,gin,0,1167,0.3567134439945221,0.10491200536489487
13679,gin,0,1167,0.3587174415588379,0.10319557040929794
13680,gin,0,1167,0.3607214391231537,0.10191600769758224
13681,gin,0,1167,0.36272546648979187,0.10084626078605652
13682,gin,0,1167,0.36472946405410767,0.09997716546058655
13683,gin,0,1167,0.36673346161842346,0.099336177110672
13684,gin,0,1167,0.36873748898506165,0.09851309657096863
13685,gin,0,1167,0.37074148654937744,0.09861668199300766
13686,gin,0,1167,0.3727455139160156,0.09869848191738129
13687,gin,0,1167,0.3747495114803314,0.09842782467603683
13688,gin,0,1167,0.3767535090446472,0.09868930280208588
13689,gin,0,1167,0.3787575364112854,0.0984434187412262
13690,gin,0,1167,0.3807615339756012,0.09791506826877594
13691,gin,0,1167,0.382765531539917,0.0970560759305954
13692,gin,0,1167,0.3847695589065552,0.0961667075753212
13693,gin,0,1167,0.38677355647087097,0.09482379257678986
13694,gin,0,1167,0.38877758383750916,0.09256334602832794
13695,gin,0,1167,0.39078158140182495,0.09013384580612183
13696,gin,0,1167,0.39278557896614075,0.0884724110364914
13697,gin,0,1167,0.39478960633277893,0.08644286543130875
13698,gin,0,1167,0.3967936038970947,0.08370162546634674
13699,gin,0,1167,0.3987976014614105,0.08093777298927307
13700,gin,0,1167,0.4008015990257263,0.0785130187869072
13701,gin,0,1167,0.4028055965900421,0.07644116133451462
13702,gin,0,1167,0.4048096239566803,0.0742662250995636
13703,gin,0,1167,0.4068136215209961,0.07204638421535492
13704,gin,0,1167,0.4088176190853119,0.07012343406677246
13705,gin,0,1167,0.4108216464519501,0.06853466480970383
13706,gin,0,1167,0.41282564401626587,0.0671156570315361
13707,gin,0,1167,0.41482964158058167,0.06553243100643158
13708,gin,0,1167,0.41683366894721985,0.06409239023923874
13709,gin,0,1167,0.41883766651153564,0.06288066506385803
13710,gin,0,1167,0.42084169387817383,0.06177523359656334
13711,gin,0,1167,0.4228456914424896,0.06078016385436058
13712,gin,0,1167,0.4248496890068054,0.059906139969825745
13713,gin,0,1167,0.4268537163734436,0.059089671820402145
13714,gin,0,1167,0.4288577139377594,0.05827988311648369
13715,gin,0,1167,0.4308617115020752,0.05744412541389465
13716,gin,0,1167,0.4328657388687134,0.0566725954413414
13717,gin,0,1167,0.4348697364330292,0.055933400988578796
13718,gin,0,1167,0.43687376379966736,0.05518351122736931
13719,gin,0,1167,0.43887776136398315,0.054429855197668076
13720,gin,0,1167,0.44088175892829895,0.05370495840907097
13721,gin,0,1167,0.44288578629493713,0.0531696118414402
13722,gin,0,1167,0.44488978385925293,0.052636533975601196
13723,gin,0,1167,0.4468937814235687,0.05209539830684662
13724,gin,0,1167,0.4488978087902069,0.05154776573181152
13725,gin,0,1167,0.4509018063545227,0.051078032702207565
13726,gin,0,1167,0.4529058337211609,0.05066528171300888
13727,gin,0,1167,0.4549098312854767,0.05024299398064613
13728,gin,0,1167,0.4569138288497925,0.049816034734249115
13729,gin,0,1167,0.45891785621643066,0.049371037632226944
13730,gin,0,1167,0.46092185378074646,0.049137528985738754
13731,gin,0,1167,0.46292585134506226,0.048902612179517746
13732,gin,0,1167,0.46492987871170044,0.04865044727921486
13733,gin,0,1167,0.46693387627601624,0.048395559191703796
13734,gin,0,1167,0.4689379036426544,0.04812335595488548
13735,gin,0,1167,0.4709419012069702,0.04784438759088516
13736,gin,0,1167,0.472945898771286,0.04755799099802971
13737,gin,0,1167,0.4749499261379242,0.047258827835321426
13738,gin,0,1167,0.47695392370224,0.04695690795779228
13739,gin,0,1167,0.4789579212665558,0.046645842492580414
13740,gin,0,1167,0.4809619188308716,0.046330440789461136
13741,gin,0,1167,0.4829659163951874,0.04601281136274338
13742,gin,0,1167,0.48496994376182556,0.04569336399435997
13743,gin,0,1167,0.48697394132614136,0.04537154734134674
13744,gin,0,1167,0.48897793889045715,0.045055098831653595
13745,gin,0,1167,0.49098196625709534,0.04473895579576492
13746,gin,0,1167,0.49298596382141113,0.044426288455724716
13747,gin,0,1167,0.49498996138572693,0.04412580654025078
13748,gin,0,1167,0.4969939887523651,0.043703842908144
13749,gin,0,1167,0.4989979863166809,0.04319818317890167
13750,gin,0,1167,0.5010020136833191,0.04269562289118767
13751,gin,0,1167,0.5030060410499573,0.042197827249765396
13752,gin,0,1167,0.5050100088119507,0.04172394052147865
13753,gin,0,1167,0.5070140361785889,0.041057027876377106
13754,gin,0,1167,0.509018063545227,0.04039841145277023
13755,gin,0,1167,0.5110220313072205,0.0397460013628006
13756,gin,0,1167,0.5130260586738586,0.03900298476219177
13757,gin,0,1167,0.5150300860404968,0.038226839154958725
13758,gin,0,1167,0.5170340538024902,0.03731152042746544
13759,gin,0,1167,0.5190380811691284,0.036442629992961884
13760,gin,0,1167,0.5210421085357666,0.03557192534208298
13761,gin,0,1167,0.52304607629776,0.03470319136977196
13762,gin,0,1167,0.5250501036643982,0.03385676071047783
13763,gin,0,1167,0.5270541310310364,0.033016387373209
13764,gin,0,1167,0.5290580987930298,0.03222101926803589
13765,gin,0,1167,0.531062126159668,0.03145608678460121
13766,gin,0,1167,0.5330660939216614,0.030709194019436836
13767,gin,0,1167,0.5350701212882996,0.029950208961963654
13768,gin,0,1167,0.5370741486549377,0.02921251207590103
13769,gin,0,1167,0.5390781164169312,0.02851276472210884
13770,gin,0,1167,0.5410821437835693,0.02783498354256153
13771,gin,0,1167,0.5430861711502075,0.027206242084503174
13772,gin,0,1167,0.5450901985168457,0.026626070961356163
13773,gin,0,1167,0.5470942258834839,0.026061248034238815
13774,gin,0,1167,0.5490981936454773,0.025501951575279236
13775,gin,0,1167,0.5511022210121155,0.024954143911600113
13776,gin,0,1167,0.5531062483787537,0.024545619264245033
13777,gin,0,1167,0.5551102161407471,0.024153288453817368
13778,gin,0,1167,0.5571142435073853,0.02376684918999672
13779,gin,0,1167,0.5591182708740234,0.02338053472340107
13780,gin,0,1167,0.5611222386360168,0.023014426231384277
13781,gin,0,1167,0.563126266002655,0.022703850641846657
13782,gin,0,1167,0.5651302337646484,0.022373676300048828
13783,gin,0,1167,0.5671342611312866,0.0220591202378273
13784,gin,0,1167,0.5691382884979248,0.021739600226283073
13785,gin,0,1167,0.5711422562599182,0.021447807550430298
13786,gin,0,1167,0.5731462836265564,0.021167000755667686
13787,gin,0,1167,0.5751503109931946,0.020863721147179604
13788,gin,0,1167,0.577154278755188,0.020644450560212135
13789,gin,0,1167,0.5791583061218262,0.020417530089616776
13790,gin,0,1167,0.5811622738838196,0.02026413194835186
13791,gin,0,1167,0.5831663012504578,0.02009841427206993
13792,gin,0,1167,0.585170328617096,0.019873881712555885
13793,gin,0,1167,0.5871742963790894,0.01958785206079483
13794,gin,0,1167,0.5891783237457275,0.019333528354763985
13795,gin,0,1167,0.5911823511123657,0.019123688340187073
13796,gin,0,1167,0.5931863784790039,0.018914736807346344
13797,gin,0,1167,0.5951904058456421,0.01874980330467224
13798,gin,0,1167,0.5971943736076355,0.018596742302179337
13799,gin,0,1167,0.5991984009742737,0.01842000149190426
13800,gin,0,1167,0.6012024283409119,0.018232708796858788
13801,gin,0,1167,0.6032063961029053,0.01804269105195999
13802,gin,0,1167,0.6052104234695435,0.01786116324365139
13803,gin,0,1167,0.6072144508361816,0.017679814249277115
13804,gin,0,1167,0.609218418598175,0.01750670187175274
13805,gin,0,1167,0.6112224459648132,0.017327241599559784
13806,gin,0,1167,0.6132264137268066,0.01715731993317604
13807,gin,0,1167,0.6152304410934448,0.016994301229715347
13808,gin,0,1167,0.617234468460083,0.016822241246700287
13809,gin,0,1167,0.6192384362220764,0.016640443354845047
13810,gin,0,1167,0.6212424635887146,0.016448037698864937
13811,gin,0,1167,0.6232464909553528,0.01623847521841526
13812,gin,0,1167,0.6252504587173462,0.016034848988056183
13813,gin,0,1167,0.6272544860839844,0.01582936756312847
13814,gin,0,1167,0.6292584538459778,0.015628105029463768
13815,gin,0,1167,0.631262481212616,0.015430412255227566
13816,gin,0,1167,0.6332665085792542,0.015232734382152557
13817,gin,0,1167,0.6352704763412476,0.015045413747429848
13818,gin,0,1167,0.6372745037078857,0.014858350157737732
13819,gin,0,1167,0.6392785310745239,0.014674779027700424
13820,gin,0,1167,0.6412825584411621,0.014481568709015846
13821,gin,0,1167,0.6432865858078003,0.014280618168413639
13822,gin,0,1167,0.6452905535697937,0.014088170602917671
13823,gin,0,1167,0.6472945809364319,0.01389590185135603
13824,gin,0,1167,0.6492986083030701,0.013706344179809093
13825,gin,0,1167,0.6513025760650635,0.013519372791051865
13826,gin,0,1167,0.6533066034317017,0.013331368565559387
13827,gin,0,1167,0.6553106307983398,0.013144965283572674
13828,gin,0,1167,0.657314658164978,0.012958768755197525
13829,gin,0,1167,0.6593186855316162,0.01276951003819704
13830,gin,0,1167,0.6613226532936096,0.012577141635119915
13831,gin,0,1167,0.6633266806602478,0.012390674091875553
13832,gin,0,1167,0.665330708026886,0.012209714390337467
13833,gin,0,1167,0.6673346757888794,0.012031029909849167
13834,gin,0,1167,0.6693387031555176,0.011858046986162663
13835,gin,0,1167,0.6713427305221558,0.011688761413097382
13836,gin,0,1167,0.6733466982841492,0.011546975933015347
13837,gin,0,1167,0.6753507256507874,0.011401606723666191
13838,gin,0,1167,0.6773546934127808,0.011260461062192917
13839,gin,0,1167,0.679358720779419,0.011122951284050941
13840,gin,0,1167,0.6813627481460571,0.010994961485266685
13841,gin,0,1167,0.6833667159080505,0.01088386308401823
13842,gin,0,1167,0.6853707432746887,0.010768570005893707
13843,gin,0,1167,0.6873747706413269,0.010656410828232765
13844,gin,0,1167,0.6893787384033203,0.0105438856408
13845,gin,0,1167,0.6913827657699585,0.010393349453806877
13846,gin,0,1167,0.6933867335319519,0.010236598551273346
13847,gin,0,1167,0.6953907608985901,0.010073711164295673
13848,gin,0,1167,0.6973947882652283,0.009915223345160484
13849,gin,0,1167,0.6993987560272217,0.009770017117261887
13850,gin,0,1167,0.7014027833938599,0.009675337001681328
13851,gin,0,1167,0.703406810760498,0.009581414982676506
13852,gin,0,1167,0.7054108381271362,0.00948032084852457
13853,gin,0,1167,0.7074148654937744,0.009379971772432327
13854,gin,0,1167,0.7094188332557678,0.009280250407755375
13855,gin,0,1167,0.711422860622406,0.009179149754345417
13856,gin,0,1167,0.7134268879890442,0.009078141301870346
13857,gin,0,1167,0.7154308557510376,0.008970465511083603
13858,gin,0,1167,0.7174348831176758,0.008862856775522232
13859,gin,0,1167,0.719438910484314,0.00875286478549242
13860,gin,0,1167,0.7214428782463074,0.008639189414680004
13861,gin,0,1167,0.7234469056129456,0.008527684025466442
13862,gin,0,1167,0.725450873374939,0.008417218923568726
13863,gin,0,1167,0.7274549007415771,0.00829586572945118
13864,gin,0,1167,0.7294589281082153,0.008154289796948433
13865,gin,0,1167,0.7314628958702087,0.008014559745788574
13866,gin,0,1167,0.7334669232368469,0.007878920063376427
13867,gin,0,1167,0.7354709506034851,0.007744243368506432
13868,gin,0,1167,0.7374749183654785,0.0076186321675777435
13869,gin,0,1167,0.7394789457321167,0.007495922967791557
13870,gin,0,1167,0.7414829134941101,0.007368315476924181
13871,gin,0,1167,0.7434869408607483,0.007244829088449478
13872,gin,0,1167,0.7454909682273865,0.007127169519662857
13873,gin,0,1167,0.7474949359893799,0.0070198904722929
13874,gin,0,1167,0.7494989633560181,0.0069140722043812275
13875,gin,0,1167,0.7515029907226562,0.006810253020375967
13876,gin,0,1167,0.7535070180892944,0.006707334890961647
13877,gin,0,1167,0.7555110454559326,0.0066050877794623375
13878,gin,0,1167,0.757515013217926,0.006503477692604065
13879,gin,0,1167,0.7595190405845642,0.0064094094559550285
13880,gin,0,1167,0.7615230679512024,0.006322525441646576
13881,gin,0,1167,0.7635270357131958,0.006237735040485859
13882,gin,0,1167,0.765531063079834,0.006155021488666534
13883,gin,0,1167,0.7675350904464722,0.006071706768125296
13884,gin,0,1167,0.7695390582084656,0.005986977834254503
13885,gin,0,1167,0.7715430855751038,0.005910197738558054
13886,gin,0,1167,0.7735470533370972,0.005837652366608381
13887,gin,0,1167,0.7755510807037354,0.0057653142139315605
13888,gin,0,1167,0.7775551080703735,0.005695571657270193
13889,gin,0,1167,0.7795590758323669,0.005629562772810459
13890,gin,0,1167,0.7815631031990051,0.005566589999943972
13891,gin,0,1167,0.7835671305656433,0.005508793517947197
13892,gin,0,1167,0.7855711579322815,0.005454608704894781
13893,gin,0,1167,0.7875751852989197,0.005402145441621542
13894,gin,0,1167,0.7895791530609131,0.005349496379494667
13895,gin,0,1167,0.7915831804275513,0.005297134164720774
13896,gin,0,1167,0.7935872077941895,0.005228400230407715
13897,gin,0,1167,0.7955911755561829,0.005160014610737562
13898,gin,0,1167,0.797595202922821,0.005092408508062363
13899,gin,0,1167,0.7995992302894592,0.005025504156947136
13900,gin,0,1167,0.8016031980514526,0.004969780333340168
13901,gin,0,1167,0.8036072254180908,0.004926999565213919
13902,gin,0,1167,0.8056111931800842,0.004886395763605833
13903,gin,0,1167,0.8076152205467224,0.004846331663429737
13904,gin,0,1167,0.8096192479133606,0.004807153716683388
13905,gin,0,1167,0.811623215675354,0.004725208505988121
13906,gin,0,1167,0.8136272430419922,0.004642167594283819
13907,gin,0,1167,0.8156312704086304,0.004562006331980228
13908,gin,0,1167,0.8176352977752686,0.0044855112209916115
13909,gin,0,1167,0.8196393251419067,0.004412391688674688
13910,gin,0,1167,0.8216432929039001,0.004341276828199625
13911,gin,0,1167,0.8236473202705383,0.004273624159395695
13912,gin,0,1167,0.8256513476371765,0.004206815734505653
13913,gin,0,1167,0.8276553153991699,0.004142156336456537
13914,gin,0,1167,0.8296593427658081,0.0040802243165671825
13915,gin,0,1167,0.8316633701324463,0.004018228035420179
13916,gin,0,1167,0.8336673378944397,0.003958237357437611
13917,gin,0,1167,0.8356713652610779,0.0038977377116680145
13918,gin,0,1167,0.8376753330230713,0.0038378832396119833
13919,gin,0,1167,0.8396793603897095,0.0037768699694424868
13920,gin,0,1167,0.8416833877563477,0.003717886283993721
13921,gin,0,1167,0.8436873555183411,0.003662996692582965
13922,gin,0,1167,0.8456913828849792,0.0036094922106713057
13923,gin,0,1167,0.8476954102516174,0.0035576103255152702
13924,gin,0,1167,0.8496993780136108,0.003506877925246954
13925,gin,0,1167,0.851703405380249,0.0034569401759654284
13926,gin,0,1167,0.8537073731422424,0.003409120487049222
13927,gin,0,1167,0.8557114005088806,0.0033626232761889696
13928,gin,0,1167,0.8577154278755188,0.003315041773021221
13929,gin,0,1167,0.8597193956375122,0.0032687184866517782
13930,gin,0,1167,0.8617234230041504,0.0032245696056634188
13931,gin,0,1167,0.8637274503707886,0.00318519095890224
13932,gin,0,1167,0.8657314777374268,0.0031459492165595293
13933,gin,0,1167,0.8677355051040649,0.003102544927969575
13934,gin,0,1167,0.8697394728660583,0.003061320399865508
13935,gin,0,1167,0.8717435002326965,0.0030265944078564644
13936,gin,0,1167,0.8737475275993347,0.002996056107804179
13937,gin,0,1167,0.8757514953613281,0.0029691981617361307
13938,gin,0,1167,0.8777555227279663,0.002944963751360774
13939,gin,0,1167,0.8797595500946045,0.002923074644058943
13940,gin,0,1167,0.8817635178565979,0.002891844604164362
13941,gin,0,1167,0.8837675452232361,0.0028604648541659117
13942,gin,0,1167,0.8857715129852295,0.002831815741956234
13943,gin,0,1167,0.8877755403518677,0.0028052842244505882
13944,gin,0,1167,0.8897795677185059,0.002780373441055417
13945,gin,0,1167,0.8917835354804993,0.0027596503496170044
13946,gin,0,1167,0.8937875628471375,0.0027367130387574434
13947,gin,0,1167,0.8957915902137756,0.002714981557801366
13948,gin,0,1167,0.897795557975769,0.002697244519367814
13949,gin,0,1167,0.8997995853424072,0.002683880040422082
13950,gin,0,1167,0.9018035531044006,0.0026753575075417757
13951,gin,0,1167,0.9038075804710388,0.0026675225235521793
13952,gin,0,1167,0.905811607837677,0.00266136322170496
13953,gin,0,1167,0.9078155755996704,0.0026566123124212027
13954,gin,0,1167,0.9098196029663086,0.002652871422469616
13955,gin,0,1167,0.9118236303329468,0.002649668836966157
13956,gin,0,1167,0.913827657699585,0.0026436650659888983
13957,gin,0,1167,0.9158316850662231,0.0026381348725408316
13958,gin,0,1167,0.9178356528282166,0.002633006079122424
13959,gin,0,1167,0.9198396801948547,0.002628166927024722
13960,gin,0,1167,0.9218437075614929,0.00262075406499207
13961,gin,0,1167,0.9238476753234863,0.0026123255956918
13962,gin,0,1167,0.9258517026901245,0.00260363332927227
13963,gin,0,1167,0.9278557300567627,0.0025948998518288136
13964,gin,0,1167,0.9298596978187561,0.0025864422786980867
13965,gin,0,1167,0.9318637251853943,0.002567647024989128
13966,gin,0,1167,0.9338676929473877,0.0025446827057749033
13967,gin,0,1167,0.9358717203140259,0.0025206569116562605
13968,gin,0,1167,0.9378757476806641,0.002496464177966118
13969,gin,0,1167,0.9398797154426575,0.0024704199749976397
13970,gin,0,1167,0.9418837428092957,0.002449306193739176
13971,gin,0,1167,0.9438877701759338,0.0024334199260920286
13972,gin,0,1167,0.945891797542572,0.0024174225982278585
13973,gin,0,1167,0.9478958249092102,0.002401299076154828
13974,gin,0,1167,0.9498997926712036,0.0024016613606363535
13975,gin,0,1167,0.9519038200378418,0.0024079999420791864
13976,gin,0,1167,0.95390784740448,0.002420951845124364
13977,gin,0,1167,0.9559118151664734,0.0024295730981975794
13978,gin,0,1167,0.9579158425331116,0.002442157594487071
13979,gin,0,1167,0.9599198698997498,0.002502631163224578
13980,gin,0,1167,0.9619238376617432,0.002552990335971117
13981,gin,0,1167,0.9639278650283813,0.002609617542475462
13982,gin,0,1167,0.9659318327903748,0.002656220691278577
13983,gin,0,1167,0.9679358601570129,0.0027263641823083162
13984,gin,0,1167,0.9699398875236511,0.0028368779458105564
13985,gin,0,1167,0.9719438552856445,0.002918415702879429
13986,gin,0,1167,0.9739478826522827,0.003003874560818076
13987,gin,0,1167,0.9759519100189209,0.003094173502177
13988,gin,0,1167,0.9779559373855591,0.0032349005341529846
13989,gin,0,1167,0.9799599647521973,0.0033982880413532257
13990,gin,0,1167,0.9819639325141907,0.0035138966049999
13991,gin,0,1167,0.9839679598808289,0.0036864671856164932
13992,gin,0,1167,0.985971987247467,0.0038487419951707125
13993,gin,0,1167,0.9879759550094604,0.0040252357721328735
13994,gin,0,1167,0.9899799823760986,0.004250577185302973
13995,gin,0,1167,0.9919840097427368,0.004437909461557865
13996,gin,0,1167,0.9939879775047302,0.0046545048244297504
13997,gin,0,1167,0.9959920048713684,0.004991781897842884
13998,gin,0,1167,0.9979959726333618,0.005404307972639799
13999,gin,0,1167,1.0,0.006239145062863827
14000,gin,0,1083,0.0,0.011559984646737576
14001,gin,0,1083,0.0020040080416947603,0.013673494569957256
14002,gin,0,1083,0.004008016083389521,0.015947625041007996
14003,gin,0,1083,0.006012024357914925,0.018146295100450516
14004,gin,0,1083,0.008016032166779041,0.019995063543319702
14005,gin,0,1083,0.010020039975643158,0.021293923258781433
14006,gin,0,1083,0.01202404871582985,0.02225472591817379
14007,gin,0,1083,0.014028056524693966,0.023180916905403137
14008,gin,0,1083,0.016032064333558083,0.024054162204265594
14009,gin,0,1083,0.018036073073744774,0.024918803945183754
14010,gin,0,1083,0.020040079951286316,0.025849798694252968
14011,gin,0,1083,0.022044088691473007,0.02700764127075672
14012,gin,0,1083,0.0240480974316597,0.028319932520389557
14013,gin,0,1083,0.02605210430920124,0.02969585545361042
14014,gin,0,1083,0.028056113049387932,0.03109738975763321
14015,gin,0,1083,0.030060119926929474,0.03264112398028374
14016,gin,0,1083,0.032064128667116165,0.03459515795111656
14017,gin,0,1083,0.034068137407302856,0.03662922978401184
14018,gin,0,1083,0.03607214614748955,0.0386027991771698
14019,gin,0,1083,0.03807615488767624,0.04048359394073486
14020,gin,0,1083,0.04008015990257263,0.04231187328696251
14021,gin,0,1083,0.04208416864275932,0.04417365789413452
14022,gin,0,1083,0.044088177382946014,0.04592948034405708
14023,gin,0,1083,0.046092186123132706,0.047110989689826965
14024,gin,0,1083,0.0480961948633194,0.04806816950440407
14025,gin,0,1083,0.05010020360350609,0.048921845853328705
14026,gin,0,1083,0.05210421234369278,0.04974519461393356
14027,gin,0,1083,0.05410821735858917,0.050418589264154434
14028,gin,0,1083,0.056112226098775864,0.05096286162734032
14029,gin,0,1083,0.058116234838962555,0.05142585188150406
14030,gin,0,1083,0.060120243579149246,0.05155385285615921
14031,gin,0,1083,0.06212425231933594,0.051478467881679535
14032,gin,0,1083,0.06412825733423233,0.05129733309149742
14033,gin,0,1083,0.06613226234912872,0.050986725836992264
14034,gin,0,1083,0.06813627481460571,0.05090945214033127
14035,gin,0,1083,0.0701402798295021,0.05107400193810463
14036,gin,0,1083,0.0721442922949791,0.051023148000240326
14037,gin,0,1083,0.07414829730987549,0.050342291593551636
14038,gin,0,1083,0.07615230977535248,0.049617864191532135
14039,gin,0,1083,0.07815631479024887,0.04911843687295914
14040,gin,0,1083,0.08016031980514526,0.04857425391674042
14041,gin,0,1083,0.08216432482004166,0.04796484112739563
14042,gin,0,1083,0.08416833728551865,0.04729347303509712
14043,gin,0,1083,0.08617234230041504,0.04651116579771042
14044,gin,0,1083,0.08817635476589203,0.045632489025592804
14045,gin,0,1083,0.09018035978078842,0.04474584385752678
14046,gin,0,1083,0.09218436479568481,0.043840888887643814
14047,gin,0,1083,0.0941883772611618,0.04293124005198479
14048,gin,0,1083,0.0961923897266388,0.04226810112595558
14049,gin,0,1083,0.09819639474153519,0.04164032265543938
14050,gin,0,1083,0.10020040720701218,0.04112478718161583
14051,gin,0,1083,0.10220441222190857,0.040628913789987564
14052,gin,0,1083,0.10420842468738556,0.04023054987192154
14053,gin,0,1083,0.10621242970228195,0.03991233929991722
14054,gin,0,1083,0.10821643471717834,0.03960877284407616
14055,gin,0,1083,0.11022044718265533,0.039613161236047745
14056,gin,0,1083,0.11222445219755173,0.03970388323068619
14057,gin,0,1083,0.11422845721244812,0.03988273814320564
14058,gin,0,1083,0.11623246967792511,0.040320780128240585
14059,gin,0,1083,0.1182364746928215,0.04088547080755234
14060,gin,0,1083,0.12024048715829849,0.04159734025597572
14061,gin,0,1083,0.12224449217319489,0.042253997176885605
14062,gin,0,1083,0.12424850463867188,0.043139636516571045
14063,gin,0,1083,0.12625250220298767,0.044191304594278336
14064,gin,0,1083,0.12825651466846466,0.04508199542760849
14065,gin,0,1083,0.13026052713394165,0.046238478273153305
14066,gin,0,1083,0.13226452469825745,0.04714266210794449
14067,gin,0,1083,0.13426853716373444,0.04840131103992462
14068,gin,0,1083,0.13627254962921143,0.049666207283735275
14069,gin,0,1083,0.13827654719352722,0.0507236123085022
14070,gin,0,1083,0.1402805596590042,0.05175076797604561
14071,gin,0,1083,0.1422845721244812,0.052526384592056274
14072,gin,0,1083,0.1442885845899582,0.053451355546712875
14073,gin,0,1083,0.14629259705543518,0.054169442504644394
14074,gin,0,1083,0.14829659461975098,0.054661571979522705
14075,gin,0,1083,0.15030060708522797,0.05499882996082306
14076,gin,0,1083,0.15230461955070496,0.05519123002886772
14077,gin,0,1083,0.15430861711502075,0.0552247054874897
14078,gin,0,1083,0.15631262958049774,0.055053047835826874
14079,gin,0,1083,0.15831664204597473,0.05478142201900482
14080,gin,0,1083,0.16032063961029053,0.054383229464292526
14081,gin,0,1083,0.16232465207576752,0.05381495878100395
14082,gin,0,1083,0.1643286496400833,0.05315324291586876
14083,gin,0,1083,0.1663326621055603,0.05244889855384827
14084,gin,0,1083,0.1683366745710373,0.05188952758908272
14085,gin,0,1083,0.17034068703651428,0.05125511810183525
14086,gin,0,1083,0.17234468460083008,0.050703439861536026
14087,gin,0,1083,0.17434869706630707,0.05025659129023552
14088,gin,0,1083,0.17635270953178406,0.049960505217313766
14089,gin,0,1083,0.17835672199726105,0.04989234358072281
14090,gin,0,1083,0.18036071956157684,0.049784105271101
14091,gin,0,1083,0.18236473202705383,0.04986770078539848
14092,gin,0,1083,0.18436874449253082,0.05019327625632286
14093,gin,0,1083,0.1863727569580078,0.050702907145023346
14094,gin,0,1083,0.1883767545223236,0.05138440057635307
14095,gin,0,1083,0.1903807669878006,0.05221669748425484
14096,gin,0,1083,0.1923847794532776,0.05316382646560669
14097,gin,0,1083,0.19438879191875458,0.05440721660852432
14098,gin,0,1083,0.19639278948307037,0.0557248517870903
14099,gin,0,1083,0.19839680194854736,0.05702144280076027
14100,gin,0,1083,0.20040081441402435,0.058255910873413086
14101,gin,0,1083,0.20240482687950134,0.059573132544755936
14102,gin,0,1083,0.20440882444381714,0.060920242220163345
14103,gin,0,1083,0.20641283690929413,0.06202465295791626
14104,gin,0,1083,0.20841683447360992,0.06292972713708878
14105,gin,0,1083,0.21042084693908691,0.06348002701997757
14106,gin,0,1083,0.2124248445034027,0.06406030058860779
14107,gin,0,1083,0.2144288569688797,0.06446302682161331
14108,gin,0,1083,0.2164328694343567,0.0643647313117981
14109,gin,0,1083,0.21843686699867249,0.06412304192781448
14110,gin,0,1083,0.22044087946414948,0.06370895355939865
14111,gin,0,1083,0.22244489192962646,0.06288556754589081
14112,gin,0,1083,0.22444890439510345,0.0619124211370945
14113,gin,0,1083,0.22645291686058044,0.060798026621341705
14114,gin,0,1083,0.22845691442489624,0.05963524058461189
14115,gin,0,1083,0.23046092689037323,0.05829062685370445
14116,gin,0,1083,0.23246493935585022,0.056907493621110916
14117,gin,0,1083,0.23446893692016602,0.055828873068094254
14118,gin,0,1083,0.236472949385643,0.055702000856399536
